Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Ireland,IRL,2022-01-10,79.56,
Ireland,IRL,2022-01-11,79.66,
Ireland,IRL,2022-01-12,79.81,
Ireland,IRL,2022-01-13,79.95,
Ireland,IRL,2022-01-14,80.17,
Ireland,IRL,2022-01-15,80.34,
Ireland,IRL,2022-01-16,80.48,
Ireland,IRL,2022-01-17,80.53,
Ireland,IRL,2022-01-18,80.61,
Ireland,IRL,2022-01-19,80.68,
Ireland,IRL,2022-01-20,80.75,
Ireland,IRL,2022-01-21,80.82,
Ireland,IRL,2022-01-22,80.91,
Ireland,IRL,2022-01-23,80.97,
Ireland,IRL,2022-01-24,80.98,
Ireland,IRL,2022-01-25,80.99,
Ireland,IRL,2022-01-26,81.01,
Ireland,IRL,2022-01-27,81.03,
Ireland,IRL,2022-01-28,81.06,
Ireland,IRL,2022-01-29,81.1,
Ireland,IRL,2022-01-30,81.13,
Ireland,IRL,2022-01-31,81.14,
Ireland,IRL,2022-02-01,81.16,
Ireland,IRL,2022-02-02,81.17,
Ireland,IRL,2022-02-03,81.19,
Ireland,IRL,2022-02-04,81.21,
Ireland,IRL,2022-02-05,81.25,
Ireland,IRL,2022-02-06,81.28,
Ireland,IRL,2022-02-07,81.29,
Ireland,IRL,2022-02-08,81.31,
Ireland,IRL,2022-02-09,81.33,
Ireland,IRL,2022-02-10,81.35,
Ireland,IRL,2022-02-11,81.36,
Ireland,IRL,2022-02-12,81.38,
Ireland,IRL,2022-02-13,81.42,
Ireland,IRL,2022-02-14,81.42,
Ireland,IRL,2022-02-15,81.43,
Ireland,IRL,2022-02-16,81.45,
Ireland,IRL,2022-02-17,81.46,
Ireland,IRL,2022-02-18,81.48,
Ireland,IRL,2022-02-19,81.5,
Ireland,IRL,2022-02-20,81.53,
Ireland,IRL,2022-02-21,81.53,
Ireland,IRL,2022-02-22,81.54,
Ireland,IRL,2022-02-23,81.56,
Ireland,IRL,2022-02-24,81.57,
Ireland,IRL,2022-02-25,81.59,
Ireland,IRL,2022-02-26,81.61,
Ireland,IRL,2022-02-27,81.62,
Ireland,IRL,2022-02-28,81.62,
Ireland,IRL,2022-03-01,81.62,
Ireland,IRL,2022-03-02,81.63,
Ireland,IRL,2022-03-03,81.63,
Ireland,IRL,2022-03-04,81.65,
Ireland,IRL,2022-03-05,81.67,
Ireland,IRL,2022-03-06,81.68,
Ireland,IRL,2022-03-07,81.68,
Ireland,IRL,2022-03-08,81.68,
Ireland,IRL,2022-03-09,81.68,
Ireland,IRL,2022-03-10,81.69,
Ireland,IRL,2022-03-11,81.7,
Ireland,IRL,2022-03-12,81.71,
Ireland,IRL,2022-03-13,81.72,
Ireland,IRL,2022-03-14,81.72,
Ireland,IRL,2022-03-15,81.72,
Ireland,IRL,2022-03-16,81.73,
Ireland,IRL,2022-03-18,81.73,
Ireland,IRL,2022-03-19,81.74,
Ireland,IRL,2022-03-20,81.75,
Ireland,IRL,2022-03-21,81.75,
Ireland,IRL,2022-03-22,81.75,
Ireland,IRL,2022-03-23,81.75,
Ireland,IRL,2022-03-24,81.76,
Ireland,IRL,2022-03-25,81.77,
Ireland,IRL,2022-03-26,81.78,
Ireland,IRL,2022-03-28,81.79,
Ireland,IRL,2022-03-29,81.8,
Ireland,IRL,2022-03-30,81.8,
Ireland,IRL,2022-03-31,81.81,
Ireland,IRL,2022-04-01,81.82,
Ireland,IRL,2022-04-02,81.83,
Ireland,IRL,2022-04-03,81.83,
Ireland,IRL,2022-04-04,81.84,
Ireland,IRL,2022-04-05,81.84,
Ireland,IRL,2022-04-06,81.84,
Ireland,IRL,2022-04-07,81.85,
Ireland,IRL,2022-04-08,81.86,
Ireland,IRL,2022-04-09,81.87,
Ireland,IRL,2022-04-10,81.87,
Ireland,IRL,2022-04-11,81.87,
Ireland,IRL,2022-04-12,81.88,
Ireland,IRL,2022-04-13,81.88,
Ireland,IRL,2022-04-14,81.89,
Ireland,IRL,2022-04-15,81.89,
Ireland,IRL,2022-04-17,81.89,
Ireland,IRL,2022-04-18,81.9,
Ireland,IRL,2022-04-19,81.9,
Ireland,IRL,2022-04-20,81.91,
Ireland,IRL,2022-04-21,81.91,
Ireland,IRL,2022-04-22,81.92,
Ireland,IRL,2022-04-23,81.92,
Ireland,IRL,2022-04-24,81.92,
Ireland,IRL,2022-04-25,81.92,
Ireland,IRL,2022-04-26,81.93,
Ireland,IRL,2022-04-27,81.93,
Ireland,IRL,2022-04-28,81.93,
Ireland,IRL,2022-04-29,81.94,
Ireland,IRL,2022-04-30,81.94,
Ireland,IRL,2022-05-01,81.94,
Ireland,IRL,2022-05-02,81.94,
Ireland,IRL,2022-05-03,81.95,
Ireland,IRL,2022-05-04,81.95,
Ireland,IRL,2022-05-05,81.95,
Ireland,IRL,2022-05-06,81.96,
Ireland,IRL,2022-05-07,81.97,
Ireland,IRL,2022-05-08,81.97,
Ireland,IRL,2022-05-09,81.97,
Ireland,IRL,2022-05-10,81.97,
Ireland,IRL,2022-05-11,81.98,
Ireland,IRL,2022-05-12,81.98,
Ireland,IRL,2022-05-13,81.99,
Ireland,IRL,2022-05-14,81.99,
Ireland,IRL,2022-05-15,81.99,
Ireland,IRL,2022-05-16,81.99,
Ireland,IRL,2022-05-17,81.99,
Ireland,IRL,2022-05-18,82,
Ireland,IRL,2022-05-19,82,
Ireland,IRL,2022-05-20,82.01,
Ireland,IRL,2022-05-21,82.01,
Ireland,IRL,2022-05-22,82.01,
Ireland,IRL,2022-05-23,82.01,
Ireland,IRL,2022-05-24,82.02,
Ireland,IRL,2022-05-25,82.02,
Ireland,IRL,2022-05-26,82.02,
Ireland,IRL,2022-05-27,82.03,
Ireland,IRL,2022-05-28,82.03,
Ireland,IRL,2022-05-29,82.03,
Ireland,IRL,2022-05-30,82.03,
Ireland,IRL,2022-05-31,82.03,
Ireland,IRL,2022-06-01,82.04,
Ireland,IRL,2022-06-02,82.04,
Ireland,IRL,2022-06-03,82.04,
Ireland,IRL,2022-06-04,82.05,
Ireland,IRL,2022-06-05,82.05,
Ireland,IRL,2022-06-06,82.05,
Ireland,IRL,2022-06-07,82.05,
Ireland,IRL,2022-06-08,82.05,
Ireland,IRL,2022-06-09,82.05,
Ireland,IRL,2022-06-10,82.05,
Ireland,IRL,2022-06-11,82.06,
Ireland,IRL,2022-06-12,82.06,
Ireland,IRL,2022-06-13,82.06,
Ireland,IRL,2022-06-14,82.06,
Ireland,IRL,2022-06-15,82.06,
Ireland,IRL,2022-06-16,82.06,
Ireland,IRL,2022-06-17,82.07,
Ireland,IRL,2022-06-18,82.07,
Ireland,IRL,2022-06-19,82.07,
Ireland,IRL,2022-06-20,82.07,
Ireland,IRL,2022-06-21,82.07,
Ireland,IRL,2022-06-22,82.07,
Isle of Man,IMN,2021-01-25,4.56,
Isle of Man,IMN,2021-01-26,4.97,
Isle of Man,IMN,2021-01-29,6.82,
Isle of Man,IMN,2021-02-02,8.06,
Isle of Man,IMN,2021-02-03,8.65,
Isle of Man,IMN,2021-02-04,9.4,
Isle of Man,IMN,2021-02-05,9.41,
Isle of Man,IMN,2021-02-06,10.15,
Isle of Man,IMN,2021-02-07,10.61,
Isle of Man,IMN,2021-02-08,11.08,
Isle of Man,IMN,2021-02-09,11.09,
Isle of Man,IMN,2021-02-10,11.11,
Isle of Man,IMN,2021-02-13,11.91,
Isle of Man,IMN,2021-02-14,12.18,
Isle of Man,IMN,2021-02-16,12.5,
Isle of Man,IMN,2021-02-17,12.82,
Isle of Man,IMN,2021-02-18,13.09,
Isle of Man,IMN,2021-02-19,14.6,
Isle of Man,IMN,2021-02-20,14.6,
Isle of Man,IMN,2021-02-22,15.31,
Isle of Man,IMN,2021-02-23,15.31,
Isle of Man,IMN,2021-02-24,15.36,
Isle of Man,IMN,2021-02-25,15.56,
Isle of Man,IMN,2021-02-26,15.92,
Isle of Man,IMN,2021-02-27,16.25,
Isle of Man,IMN,2021-02-28,16.54,
Isle of Man,IMN,2021-03-01,16.76,
Isle of Man,IMN,2021-03-02,17.66,
Isle of Man,IMN,2021-03-03,18.4,
Isle of Man,IMN,2021-03-04,18.41,
Isle of Man,IMN,2021-03-05,18.49,
Isle of Man,IMN,2021-03-06,18.53,
Isle of Man,IMN,2021-03-07,18.54,
Isle of Man,IMN,2021-03-08,18.54,
Isle of Man,IMN,2021-03-09,19.8,
Isle of Man,IMN,2021-03-10,21.13,
Isle of Man,IMN,2021-03-11,22.41,
Isle of Man,IMN,2021-03-12,23.28,
Isle of Man,IMN,2021-03-13,23.33,
Isle of Man,IMN,2021-03-14,24.22,
Isle of Man,IMN,2021-03-15,25.06,
Isle of Man,IMN,2021-03-16,25.75,
Isle of Man,IMN,2021-03-18,25.75,
Isle of Man,IMN,2021-03-27,37.8,
Isle of Man,IMN,2021-03-30,40.37,
Isle of Man,IMN,2021-03-31,41.11,
Isle of Man,IMN,2021-04-01,42.49,
Isle of Man,IMN,2021-04-02,43.9,
Isle of Man,IMN,2021-04-03,45.34,
Isle of Man,IMN,2021-04-04,45.82,
Isle of Man,IMN,2021-04-05,46.34,
Isle of Man,IMN,2021-04-06,47.64,
Isle of Man,IMN,2021-04-07,48.99,
Isle of Man,IMN,2021-04-08,50.46,
Isle of Man,IMN,2021-04-09,51.92,
Isle of Man,IMN,2021-04-10,53.23,
Isle of Man,IMN,2021-04-11,53.69,
Isle of Man,IMN,2021-04-12,54.14,
Isle of Man,IMN,2021-04-13,55.54,
Isle of Man,IMN,2021-04-14,56.22,
Isle of Man,IMN,2021-04-15,56.44,
Isle of Man,IMN,2021-04-16,56.93,
Isle of Man,IMN,2021-04-17,57.38,
Isle of Man,IMN,2021-04-18,58.08,
Isle of Man,IMN,2021-04-19,58.76,
Isle of Man,IMN,2021-04-20,59.62,
Isle of Man,IMN,2021-04-21,60.4,
Isle of Man,IMN,2021-04-22,61.36,
Isle of Man,IMN,2021-04-23,61.89,
Isle of Man,IMN,2021-04-25,63.23,
Isle of Man,IMN,2021-04-26,63.87,
Isle of Man,IMN,2021-04-27,64.52,
Isle of Man,IMN,2021-04-28,65.5,
Isle of Man,IMN,2021-04-29,66.55,
Isle of Man,IMN,2021-05-01,66.56,
Isle of Man,IMN,2021-05-03,66.62,
Isle of Man,IMN,2021-05-04,67.53,
Isle of Man,IMN,2021-05-06,69.33,
Isle of Man,IMN,2021-05-08,69.36,
Isle of Man,IMN,2021-05-09,70.17,
Isle of Man,IMN,2021-05-11,70.85,
Isle of Man,IMN,2021-05-12,71.52,
Isle of Man,IMN,2021-05-18,71.56,
Isle of Man,IMN,2021-05-19,71.59,
Isle of Man,IMN,2021-05-20,71.62,
Isle of Man,IMN,2021-05-21,71.64,
Isle of Man,IMN,2021-05-22,71.65,
Isle of Man,IMN,2021-05-23,71.67,
Isle of Man,IMN,2021-05-24,71.7,
Isle of Man,IMN,2021-05-25,71.74,
Isle of Man,IMN,2021-05-26,71.75,
Isle of Man,IMN,2021-05-27,71.78,
Isle of Man,IMN,2021-05-28,71.79,
Isle of Man,IMN,2021-05-29,71.79,
Isle of Man,IMN,2021-06-03,71.79,
Isle of Man,IMN,2021-06-09,71.79,
Isle of Man,IMN,2021-06-14,72.78,
Isle of Man,IMN,2021-06-15,73.06,
Isle of Man,IMN,2021-06-16,73.07,
Isle of Man,IMN,2021-06-20,73.08,
Isle of Man,IMN,2021-06-22,73.08,
Isle of Man,IMN,2021-06-23,73.08,
Isle of Man,IMN,2021-06-24,73.19,
Isle of Man,IMN,2021-06-25,73.2,
Isle of Man,IMN,2021-06-28,74.04,
Isle of Man,IMN,2021-06-29,74.04,
Isle of Man,IMN,2021-07-01,74.05,
Isle of Man,IMN,2021-07-02,74.05,
Isle of Man,IMN,2021-07-03,74.05,
Isle of Man,IMN,2021-07-04,74.05,
Isle of Man,IMN,2021-07-05,74.05,
Isle of Man,IMN,2021-07-06,74.49,
Isle of Man,IMN,2021-07-07,74.91,
Isle of Man,IMN,2021-07-08,75.11,
Isle of Man,IMN,2021-07-09,75.11,
Isle of Man,IMN,2021-07-10,75.11,
Isle of Man,IMN,2021-07-11,75.11,
Isle of Man,IMN,2021-07-12,75.12,
Isle of Man,IMN,2021-07-13,75.12,
Isle of Man,IMN,2021-07-14,75.19,
Isle of Man,IMN,2021-07-15,75.4,
Isle of Man,IMN,2021-07-18,75.4,
Isle of Man,IMN,2021-07-19,75.41,
Isle of Man,IMN,2021-07-20,75.41,
Isle of Man,IMN,2021-07-21,75.45,
Isle of Man,IMN,2021-07-25,75.46,
Isle of Man,IMN,2021-07-26,75.67,
Isle of Man,IMN,2021-07-27,75.82,
Isle of Man,IMN,2021-07-28,75.95,
Isle of Man,IMN,2021-07-30,75.95,
Isle of Man,IMN,2021-07-31,75.95,
Isle of Man,IMN,2021-08-02,75.96,
Isle of Man,IMN,2021-08-03,76.04,
Isle of Man,IMN,2021-08-11,76.14,
Isle of Man,IMN,2021-08-16,76.14,
Isle of Man,IMN,2021-08-17,76.14,
Isle of Man,IMN,2021-08-20,76.15,
Isle of Man,IMN,2021-08-29,76.24,
Isle of Man,IMN,2021-08-31,76.24,
Isle of Man,IMN,2021-09-01,76.24,
Isle of Man,IMN,2021-09-05,76.38,
Isle of Man,IMN,2021-09-06,76.44,
Isle of Man,IMN,2021-09-08,76.45,
Isle of Man,IMN,2021-09-09,76.46,
Isle of Man,IMN,2021-09-10,76.54,
Isle of Man,IMN,2021-09-13,76.6,
Isle of Man,IMN,2021-09-16,76.61,
Isle of Man,IMN,2021-09-21,76.64,
Isle of Man,IMN,2021-09-24,76.64,
Isle of Man,IMN,2021-09-28,76.64,
Isle of Man,IMN,2021-10-01,76.65,
Isle of Man,IMN,2021-10-02,76.66,
Isle of Man,IMN,2021-10-03,76.66,
Isle of Man,IMN,2021-10-04,76.66,
Isle of Man,IMN,2021-10-05,76.66,
Isle of Man,IMN,2021-10-06,76.66,
Isle of Man,IMN,2021-10-09,76.67,
Isle of Man,IMN,2021-10-10,76.67,
Isle of Man,IMN,2021-10-12,76.67,
Isle of Man,IMN,2021-10-13,76.68,
Isle of Man,IMN,2021-10-14,76.69,
Isle of Man,IMN,2021-10-19,78.83,
Isle of Man,IMN,2021-10-21,78.86,
Isle of Man,IMN,2021-10-25,78.95,
Isle of Man,IMN,2021-10-29,79.46,
Isle of Man,IMN,2021-10-30,79.47,
Isle of Man,IMN,2021-11-02,79.49,
Isle of Man,IMN,2021-11-05,79.5,
Isle of Man,IMN,2021-11-08,79.78,
Isle of Man,IMN,2021-11-16,79.78,
Isle of Man,IMN,2021-11-18,79.83,
Isle of Man,IMN,2021-11-23,79.86,
Isle of Man,IMN,2021-11-24,79.86,
Isle of Man,IMN,2021-11-25,79.92,
Isle of Man,IMN,2021-11-26,79.95,
Isle of Man,IMN,2021-11-29,79.96,
Isle of Man,IMN,2021-11-30,79.97,
Isle of Man,IMN,2021-12-01,79.99,
Isle of Man,IMN,2021-12-02,80.01,
Isle of Man,IMN,2021-12-03,80.03,
Isle of Man,IMN,2021-12-04,80.03,
Isle of Man,IMN,2021-12-06,80.07,
Isle of Man,IMN,2021-12-07,80.08,
Isle of Man,IMN,2021-12-08,80.09,
Isle of Man,IMN,2021-12-10,80.09,
Isle of Man,IMN,2021-12-13,80.22,
Isle of Man,IMN,2021-12-14,80.22,
Isle of Man,IMN,2021-12-16,80.23,
Isle of Man,IMN,2021-12-17,80.25,
Isle of Man,IMN,2021-12-20,80.25,
Isle of Man,IMN,2021-12-22,80.31,
Isle of Man,IMN,2021-12-23,80.31,
Isle of Man,IMN,2021-12-24,80.33,
Isle of Man,IMN,2021-12-27,80.39,
Isle of Man,IMN,2021-12-28,80.52,
Isle of Man,IMN,2021-12-30,80.54,
Isle of Man,IMN,2021-12-31,80.54,
Isle of Man,IMN,2022-01-04,80.55,
Isle of Man,IMN,2022-01-05,80.56,
Isle of Man,IMN,2022-01-06,80.59,
Isle of Man,IMN,2022-01-07,80.63,
Isle of Man,IMN,2022-01-09,80.75,
Isle of Man,IMN,2022-01-11,80.75,
Isle of Man,IMN,2022-01-12,80.76,
Isle of Man,IMN,2022-01-13,80.76,
Isle of Man,IMN,2022-01-18,80.83,
Isle of Man,IMN,2022-01-19,80.83,
Isle of Man,IMN,2022-01-20,80.85,
Isle of Man,IMN,2022-01-23,80.9,
Isle of Man,IMN,2022-01-25,80.93,
Isle of Man,IMN,2022-01-27,80.95,
Isle of Man,IMN,2022-01-28,80.96,
Isle of Man,IMN,2022-02-01,81.03,
Isle of Man,IMN,2022-02-02,81.05,
Isle of Man,IMN,2022-02-03,81.06,
Isle of Man,IMN,2022-02-04,81.06,
Isle of Man,IMN,2022-02-05,81.08,
Isle of Man,IMN,2022-02-08,81.08,
Isle of Man,IMN,2022-02-09,81.09,
Isle of Man,IMN,2022-02-10,81.1,
Isle of Man,IMN,2022-02-14,81.15,
Isle of Man,IMN,2022-02-15,81.15,
Isle of Man,IMN,2022-02-16,81.16,
Isle of Man,IMN,2022-02-17,81.17,
Isle of Man,IMN,2022-02-18,81.18,
Isle of Man,IMN,2022-02-21,81.19,
Isle of Man,IMN,2022-02-22,81.21,
Isle of Man,IMN,2022-02-23,81.21,
Isle of Man,IMN,2022-02-24,81.23,
Isle of Man,IMN,2022-02-26,81.25,
Isle of Man,IMN,2022-02-28,81.26,
Isle of Man,IMN,2022-03-01,81.26,
Isle of Man,IMN,2022-03-02,81.28,
Isle of Man,IMN,2022-03-05,81.28,
Isle of Man,IMN,2022-03-06,81.29,
Isle of Man,IMN,2022-03-07,81.29,
Isle of Man,IMN,2022-03-08,81.29,
Isle of Man,IMN,2022-03-09,81.3,
Isle of Man,IMN,2022-03-12,81.31,
Isle of Man,IMN,2022-03-15,81.31,
Isle of Man,IMN,2022-03-16,81.33,
Isle of Man,IMN,2022-03-17,81.34,
Isle of Man,IMN,2022-03-18,81.34,
Isle of Man,IMN,2022-03-21,81.36,
Isle of Man,IMN,2022-03-22,81.36,
Isle of Man,IMN,2022-03-23,81.37,
Isle of Man,IMN,2022-03-24,81.37,
Isle of Man,IMN,2022-03-25,81.38,
Isle of Man,IMN,2022-03-30,81.39,
Isle of Man,IMN,2022-03-31,81.39,
Isle of Man,IMN,2022-04-03,81.39,
Isle of Man,IMN,2022-04-04,81.41,
Isle of Man,IMN,2022-04-05,81.41,
Isle of Man,IMN,2022-06-22,81.44,
Isle of Man,IMN,2022-06-23,81.44,
Israel,ISR,2020-12-19,0,
Israel,ISR,2020-12-20,0.08,
Israel,ISR,2020-12-21,0.35,
Israel,ISR,2020-12-22,0.83,
Israel,ISR,2020-12-23,1.51,
Israel,ISR,2020-12-24,2.3,
Israel,ISR,2020-12-25,2.71,
Israel,ISR,2020-12-26,3.06,
Israel,ISR,2020-12-27,4.19,
Israel,ISR,2020-12-28,5.64,
Israel,ISR,2020-12-29,7.32,
Israel,ISR,2020-12-30,8.97,
Israel,ISR,2020-12-31,10.68,
Israel,ISR,2021-01-01,11.45,
Israel,ISR,2021-01-02,12.22,
Israel,ISR,2021-01-03,13.83,
Israel,ISR,2021-01-04,15.47,
Israel,ISR,2021-01-05,16.81,
Israel,ISR,2021-01-06,17.93,
Israel,ISR,2021-01-07,19.18,
Israel,ISR,2021-01-08,19.89,
Israel,ISR,2021-01-09,20.37,
Israel,ISR,2021-01-10,20.78,
Israel,ISR,2021-01-11,21,
Israel,ISR,2021-01-12,21.26,
Israel,ISR,2021-01-13,21.82,
Israel,ISR,2021-01-14,22.43,
Israel,ISR,2021-01-15,22.76,
Israel,ISR,2021-01-16,23.08,
Israel,ISR,2021-01-17,23.81,
Israel,ISR,2021-01-18,24.57,
Israel,ISR,2021-01-19,25.35,
Israel,ISR,2021-01-20,26.18,
Israel,ISR,2021-01-21,26.93,
Israel,ISR,2021-01-22,27.34,
Israel,ISR,2021-01-23,27.77,
Israel,ISR,2021-01-24,28.51,
Israel,ISR,2021-01-25,29.38,
Israel,ISR,2021-01-26,30.23,
Israel,ISR,2021-01-27,31.07,
Israel,ISR,2021-01-28,31.93,
Israel,ISR,2021-01-29,32.32,
Israel,ISR,2021-01-30,32.69,
Israel,ISR,2021-01-31,33.48,
Israel,ISR,2021-02-01,34.37,
Israel,ISR,2021-02-02,35.12,
Israel,ISR,2021-02-03,35.77,
Israel,ISR,2021-02-04,36.55,
Israel,ISR,2021-02-05,36.92,
Israel,ISR,2021-02-06,37.15,
Israel,ISR,2021-02-07,37.73,
Israel,ISR,2021-02-08,38.36,
Israel,ISR,2021-02-09,39.08,
Israel,ISR,2021-02-10,39.84,
Israel,ISR,2021-02-11,40.71,
Israel,ISR,2021-02-12,41.13,
Israel,ISR,2021-02-13,41.43,
Israel,ISR,2021-02-14,42.23,
Israel,ISR,2021-02-15,43.11,
Israel,ISR,2021-02-16,44.01,
Israel,ISR,2021-02-17,44.68,
Israel,ISR,2021-02-18,45.42,
Israel,ISR,2021-02-19,45.85,
Israel,ISR,2021-02-20,46.19,
Israel,ISR,2021-02-21,47.04,
Israel,ISR,2021-02-22,47.96,
Israel,ISR,2021-02-23,48.79,
Israel,ISR,2021-02-24,49.45,
Israel,ISR,2021-02-25,50,
Israel,ISR,2021-02-26,50.28,
Israel,ISR,2021-02-27,50.48,
Israel,ISR,2021-02-28,50.91,
Israel,ISR,2021-03-01,51.41,
Israel,ISR,2021-03-02,51.85,
Israel,ISR,2021-03-03,52.3,
Israel,ISR,2021-03-04,52.73,
Israel,ISR,2021-03-05,52.92,
Israel,ISR,2021-03-06,53.03,
Israel,ISR,2021-03-07,53.37,
Israel,ISR,2021-03-08,53.66,
Israel,ISR,2021-03-09,53.95,
Israel,ISR,2021-03-10,54.2,
Israel,ISR,2021-03-11,54.45,
Israel,ISR,2021-03-12,54.57,
Israel,ISR,2021-03-13,54.66,
Israel,ISR,2021-03-14,54.88,
Israel,ISR,2021-03-15,55.1,
Israel,ISR,2021-03-16,55.3,
Israel,ISR,2021-03-17,55.49,
Israel,ISR,2021-03-18,55.67,
Israel,ISR,2021-03-19,55.74,
Israel,ISR,2021-03-20,55.8,
Israel,ISR,2021-03-21,55.94,
Israel,ISR,2021-03-22,56.08,
Israel,ISR,2021-03-23,56.11,
Israel,ISR,2021-03-24,56.23,
Israel,ISR,2021-03-25,56.34,
Israel,ISR,2021-03-26,56.39,
Israel,ISR,2021-03-27,56.41,
Israel,ISR,2021-03-28,56.43,
Israel,ISR,2021-03-29,56.5,
Israel,ISR,2021-03-30,56.59,
Israel,ISR,2021-03-31,56.68,
Israel,ISR,2021-04-01,56.76,
Israel,ISR,2021-04-02,56.8,
Israel,ISR,2021-04-03,56.81,
Israel,ISR,2021-04-04,56.91,
Israel,ISR,2021-04-05,57.03,
Israel,ISR,2021-04-06,57.12,
Israel,ISR,2021-04-07,57.22,
Israel,ISR,2021-04-08,57.32,
Israel,ISR,2021-04-09,57.36,
Israel,ISR,2021-04-10,57.38,
Israel,ISR,2021-04-11,57.47,
Israel,ISR,2021-04-12,57.57,
Israel,ISR,2021-04-13,57.63,
Israel,ISR,2021-04-14,57.67,
Israel,ISR,2021-04-15,57.68,
Israel,ISR,2021-04-16,57.72,
Israel,ISR,2021-04-17,57.72,
Israel,ISR,2021-04-18,57.8,
Israel,ISR,2021-04-19,57.87,
Israel,ISR,2021-04-20,57.94,
Israel,ISR,2021-04-21,58.01,
Israel,ISR,2021-04-22,58.07,
Israel,ISR,2021-04-23,58.1,
Israel,ISR,2021-04-24,58.11,
Israel,ISR,2021-04-25,58.16,
Israel,ISR,2021-04-26,58.22,
Israel,ISR,2021-04-27,58.27,
Israel,ISR,2021-04-28,58.31,
Israel,ISR,2021-04-29,58.36,
Israel,ISR,2021-04-30,58.38,
Israel,ISR,2021-05-01,58.39,
Israel,ISR,2021-05-02,58.42,
Israel,ISR,2021-05-03,58.46,
Israel,ISR,2021-05-04,58.5,
Israel,ISR,2021-05-05,58.53,
Israel,ISR,2021-05-06,58.57,
Israel,ISR,2021-05-07,58.59,
Israel,ISR,2021-05-08,58.59,
Israel,ISR,2021-05-09,58.63,
Israel,ISR,2021-05-10,58.66,
Israel,ISR,2021-05-11,58.68,
Israel,ISR,2021-05-12,58.71,
Israel,ISR,2021-05-13,58.73,
Israel,ISR,2021-05-14,58.74,
Israel,ISR,2021-05-15,58.74,
Israel,ISR,2021-05-16,58.75,
Israel,ISR,2021-05-17,58.75,
Israel,ISR,2021-05-18,58.77,
Israel,ISR,2021-05-19,58.79,
Israel,ISR,2021-05-20,58.82,
Israel,ISR,2021-05-21,58.83,
Israel,ISR,2021-05-22,58.83,
Israel,ISR,2021-05-23,58.86,
Israel,ISR,2021-05-24,58.88,
Israel,ISR,2021-05-25,58.9,
Israel,ISR,2021-05-26,58.92,
Israel,ISR,2021-05-27,58.94,
Israel,ISR,2021-05-28,58.94,
Israel,ISR,2021-05-29,58.95,
Israel,ISR,2021-05-30,58.96,
Israel,ISR,2021-05-31,58.98,
Israel,ISR,2021-06-01,59,
Israel,ISR,2021-06-02,59.01,
Israel,ISR,2021-06-03,59.03,
Israel,ISR,2021-06-04,59.04,
Israel,ISR,2021-06-05,59.04,
Israel,ISR,2021-06-06,59.09,
Israel,ISR,2021-06-07,59.14,
Israel,ISR,2021-06-08,59.18,
Israel,ISR,2021-06-09,59.22,
Israel,ISR,2021-06-10,59.25,
Israel,ISR,2021-06-11,59.27,
Israel,ISR,2021-06-12,59.27,
Israel,ISR,2021-06-13,59.3,
Israel,ISR,2021-06-14,59.34,
Israel,ISR,2021-06-15,59.37,
Israel,ISR,2021-06-16,59.4,
Israel,ISR,2021-06-17,59.43,
Israel,ISR,2021-06-18,59.44,
Israel,ISR,2021-06-19,59.44,
Israel,ISR,2021-06-20,59.48,
Israel,ISR,2021-06-21,59.54,
Israel,ISR,2021-06-22,59.61,
Israel,ISR,2021-06-23,59.73,
Israel,ISR,2021-06-24,59.86,
Israel,ISR,2021-06-25,59.93,
Israel,ISR,2021-06-26,59.96,
Israel,ISR,2021-06-27,60.1,
Israel,ISR,2021-06-28,60.26,
Israel,ISR,2021-06-29,60.44,
Israel,ISR,2021-06-30,60.62,
Israel,ISR,2021-07-01,60.8,
Israel,ISR,2021-07-02,60.9,
Israel,ISR,2021-07-03,60.93,
Israel,ISR,2021-07-04,61.12,
Israel,ISR,2021-07-05,61.31,
Israel,ISR,2021-07-06,61.51,
Israel,ISR,2021-07-07,61.67,
Israel,ISR,2021-07-08,61.85,
Israel,ISR,2021-07-09,61.97,
Israel,ISR,2021-07-10,62.02,
Israel,ISR,2021-07-11,62.04,
Israel,ISR,2021-07-12,62.07,
Israel,ISR,2021-07-13,62.1,
Israel,ISR,2021-07-14,62.13,
Israel,ISR,2021-07-15,62.16,
Israel,ISR,2021-07-16,62.17,
Israel,ISR,2021-07-17,62.18,
Israel,ISR,2021-07-18,62.2,
Israel,ISR,2021-07-19,62.23,
Israel,ISR,2021-07-20,62.26,
Israel,ISR,2021-07-21,62.29,
Israel,ISR,2021-07-22,62.32,
Israel,ISR,2021-07-23,62.34,
Israel,ISR,2021-07-24,62.35,
Israel,ISR,2021-07-25,62.4,
Israel,ISR,2021-07-26,62.45,
Israel,ISR,2021-07-27,62.51,
Israel,ISR,2021-07-28,62.55,
Israel,ISR,2021-07-29,62.6,
Israel,ISR,2021-07-30,62.63,
Israel,ISR,2021-07-31,62.65,
Israel,ISR,2021-08-01,62.68,
Israel,ISR,2021-08-02,62.71,
Israel,ISR,2021-08-03,62.75,
Israel,ISR,2021-08-04,62.79,
Israel,ISR,2021-08-05,62.84,
Israel,ISR,2021-08-06,62.86,
Israel,ISR,2021-08-07,62.87,
Israel,ISR,2021-08-08,62.93,
Israel,ISR,2021-08-09,62.98,
Israel,ISR,2021-08-10,63.04,
Israel,ISR,2021-08-11,63.1,
